id,postTitle,facebookUrl,profileId,profileName,date,text,manual_sentiment
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfNjQ2MTUxMDI2OTU4OTMz,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100002770630128,Yulli Sa Fisa Alfadillah,2023-05-31T09:11:13.000Z,Sangat mendalam maknanya👍,positive
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfNjY4MDEwNjU4NDgyMzEy,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,pfbid05T1RhNsf8CiR2cXwjz5qewavhGDqJ8H8LqvEf1inBeCDkKYtvb6xEduup3oVYPncl,Ahmad Ajib,2023-05-31T03:14:01.000Z,Pembenci makin sakit hati.,negative
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfNTg0MDIzNjMwNDY0NzQ3,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,pfbid0x9vjF28bBv1qmgWoFJ68rRyo3eFvV5vjM2q7FkAeQECkecnKosXNyaYrupdMktTml,Rochani Nurdjaja Simatupang,2023-05-31T22:33:08.000Z,"Akar pohon Hayat mengikat Negeri dari Sabang sampai Merauke dari Miangas Pulau Rote, Tuhan memberkati Indonesia Raya!🇲🇨",positive
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfNTk4OTMxOTk1NTQ0MjQw,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100001632860398,Anto Pasker,2023-06-01T13:07:03.000Z,Bagus sekali pak presiden Presiden Joko Widodo,positive
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfNTM3MDg2ODY1MTAzOTI4,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100026540375783,Nazura Rumah Kebaya,2023-05-31T03:42:43.000Z,Cocok sekali... Pohon Hayat atau Pohon Kehidupan...,positive
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfNTQ5OTM4Mjk0MDExNTQ4,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100004163972121,Kres Bawues,2023-05-31T02:44:43.000Z,Indonesia semakin luar biasa untuk menjadi negara maju 🔥🔥🔥,positive
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfNzg1NjU0MTQ5ODE0NjQy,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100001119915010,Soekma Giri Gerilyanto,2023-05-31T01:58:04.000Z,"Agustus 2024, Ibu Kota negara pindah ke Kalimantan",neutral
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfNzg1NjU0MTQ5ODE0NjQy,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100001119915010,Soekma Giri Gerilyanto,2023-05-31T01:58:04.000Z,"Agustus 2024, Ibu Kota negara pindah ke Kalimantan",neutral
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfNzkzMDQ2NjA1NjA2Mjk1,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100009964217208,Aseng Chandra Marpaung,2023-05-31T02:32:56.000Z,Gue bangat,positive
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfNzY0MzQzODY1MjM0Mjc0,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,1761380979,A Khairul Aman,2023-05-31T07:21:44.000Z,"Mantap pak pak presiden ,  saya sangat Bangga sekali atas kepindahan ibu negara Indonesia ke IKN ke Kalimantan , banyak sekali nanti tumbuh ekonomi baru di pulau Kalimantan ini , semoga pak Presiden dan kabinet nya sehat selalu, Amin yarobbal Alamin 🤲🤲🤲, Salam Indonesia Makmur Seluruh Rakyat Indonesia dari Sabang sampai Merauke",positive
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfNzYwNTkwNDE1Nzk0MDgz,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100010722428078,Nyoman Andy Prakoso,2023-05-31T06:02:49.000Z,Sederhana tpi punya makna filosopi yg sempurna,positive
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfODYzOTU0MzIxNzQwNTky,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100025834037322,Oktovianus Sambo,2023-05-31T11:51:21.000Z,Keren,positive
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfOTIxOTE3MzY5MDM0NTk4,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100041977073772,Mas Sukron,2023-05-31T02:41:47.000Z,Kek matahari yg atas,neutral
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfOTkzNzgzOTUxNjI1ODY0,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,pfbid02CfiduBdR4YuQnjVtbkFXQdiA25QwibwAY9Gz8YYDCpWsPoq3EU4wtZodQ2u4Wt4Ql,Danu,2023-05-31T02:20:12.000Z,"Logo "" Bhineka Tunggal Ika "" ...",neutral
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfOTMwNDg2MDI0ODkyNTk4,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100005878752230,Efelius Uust,2023-05-31T14:32:05.000Z,"Pintu gerbang nya Kren bila tercorak ukiran Dayak menambah nuansa budaya lokal 
Kayu Ulin kokoh sedunia",positive
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfOTQ5NDc0MDc5NjUxNTky,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,pfbid02skheivn2KWYBAHVdnHX9WLpQp1Wx6zkx2P5AUGn5EaTgsS7uY1RmhsjSAtSVQ8MNl,Anastasia Sisi,2023-05-31T03:16:38.000Z,Halo nusantara,neutral
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfOTQ5NDc0MDc5NjUxNTky,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,pfbid02skheivn2KWYBAHVdnHX9WLpQp1Wx6zkx2P5AUGn5EaTgsS7uY1RmhsjSAtSVQ8MNl,Anastasia Sisi,2023-05-31T03:16:38.000Z,Halo nusantara,neutral
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfOTQxNDc1NzU3MTM1OTcy,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100090511890514,Dela Cusz,2023-05-31T02:20:56.000Z,Nanti Jakarta gak lagi macett terus setiap hari,neutral
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfOTY5ODI0NjcwNzE5NTg5,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100004997709253,Muhammad Husain,2023-05-31T02:29:00.000Z,Ini terobosan emas buat pulau Kalimantan oleh pak Presiden maka mari kita dukung untuk pemerataan dan mengurangi kemacetan Jakarta.,positive
Y29tbWVudDoyNjczNDYzMjI1MzgwODJfMjA3MzI3MTU1NTM0Njkw,"Presiden Joko Widodo mengumumkan logo IKN Nusantara. Logo bertema pohon hayat tersebut didesain oleh Aulia Akbar.

Logo berbentuk pohon hayat tersebut terdiri dari lima akar yang mewakili pancasila, tujuh batang yang mewakili tujuh pulau besar, dan 17 kelopak di bagian atas yang mewakili tanggal kemerdekaan Indonesia. 

Sebelumnya, digelar sayembara logo IKN Nusantara. Terpilih 10 logo yang dari 500 desainer. Kemudian 10 logo tersebut dipilih secara terbuka oleh masyarakat melalui voting di webiste IKN. 

Voting dilakukan sejak 4 April lalu hingga 20 Mei dan terkumpul 500.260 suara. Voting terbanyak jatuh kepada logo milik Aulia, sebanyak 133.609 pemilih atau 26,6 persen dari total pemilih. 

Aulia Akbar memenangkan hadiah Rp185 juta atas kemenangan logo buatannya. 

#IKNNusantara #PresidenJokowi #LogoIKN #PohonHayat #Asumsico",https://m.facebook.com/story.php?story_fbid=pfbid0HfzpFgmw4mB8c62Rh5KvbRR2oqaAgCSx23F832zFeVuognT3BamU5Jgniu5P1ednl&id=100077881493086&sfnsn=wiwspwa&mibextid=6aamW6,pfbid037ynTFKSRzVMrJLpFdtcfeLjpUQjK1kNeZzUM5hrAxr8kGMHy2y7RbbzzbpGtStVDl,Ruslin Mokodompit,2023-06-01T05:39:23.000Z,Pak mau nanya apakah sudah ada investor yg masuk ke IKN...,neutral
Y29tbWVudDoyNjczNDYzMjI1MzgwODJfMjgwODkyMzExMDI0MTM5,"Presiden Joko Widodo mengumumkan logo IKN Nusantara. Logo bertema pohon hayat tersebut didesain oleh Aulia Akbar.

Logo berbentuk pohon hayat tersebut terdiri dari lima akar yang mewakili pancasila, tujuh batang yang mewakili tujuh pulau besar, dan 17 kelopak di bagian atas yang mewakili tanggal kemerdekaan Indonesia. 

Sebelumnya, digelar sayembara logo IKN Nusantara. Terpilih 10 logo yang dari 500 desainer. Kemudian 10 logo tersebut dipilih secara terbuka oleh masyarakat melalui voting di webiste IKN. 

Voting dilakukan sejak 4 April lalu hingga 20 Mei dan terkumpul 500.260 suara. Voting terbanyak jatuh kepada logo milik Aulia, sebanyak 133.609 pemilih atau 26,6 persen dari total pemilih. 

Aulia Akbar memenangkan hadiah Rp185 juta atas kemenangan logo buatannya. 

#IKNNusantara #PresidenJokowi #LogoIKN #PohonHayat #Asumsico",https://m.facebook.com/story.php?story_fbid=pfbid0HfzpFgmw4mB8c62Rh5KvbRR2oqaAgCSx23F832zFeVuognT3BamU5Jgniu5P1ednl&id=100077881493086&sfnsn=wiwspwa&mibextid=6aamW6,pfbid0a4thWVT7aNihrezghGDP69SjpZDhdrr4rL4XCWZri5u1RnzkKKzwf2MGP8nDtx67l,Yahya,2023-06-01T16:02:32.000Z,"Sebagai calon penghuni, para pendukung sangat khawatir sekali kalau ini jadi mangkrak..",negative
Y29tbWVudDoyNjczNDYzMjI1MzgwODJfMjI4MjA5MTU2NjE5OTM5,"Presiden Joko Widodo mengumumkan logo IKN Nusantara. Logo bertema pohon hayat tersebut didesain oleh Aulia Akbar.

Logo berbentuk pohon hayat tersebut terdiri dari lima akar yang mewakili pancasila, tujuh batang yang mewakili tujuh pulau besar, dan 17 kelopak di bagian atas yang mewakili tanggal kemerdekaan Indonesia. 

Sebelumnya, digelar sayembara logo IKN Nusantara. Terpilih 10 logo yang dari 500 desainer. Kemudian 10 logo tersebut dipilih secara terbuka oleh masyarakat melalui voting di webiste IKN. 

Voting dilakukan sejak 4 April lalu hingga 20 Mei dan terkumpul 500.260 suara. Voting terbanyak jatuh kepada logo milik Aulia, sebanyak 133.609 pemilih atau 26,6 persen dari total pemilih. 

Aulia Akbar memenangkan hadiah Rp185 juta atas kemenangan logo buatannya. 

#IKNNusantara #PresidenJokowi #LogoIKN #PohonHayat #Asumsico",https://m.facebook.com/story.php?story_fbid=pfbid0HfzpFgmw4mB8c62Rh5KvbRR2oqaAgCSx23F832zFeVuognT3BamU5Jgniu5P1ednl&id=100077881493086&sfnsn=wiwspwa&mibextid=6aamW6,pfbid08QaS5mZbbVHeMQ9jYq8d1EQEUPMsAF4NXreF87JSbNm6mjuCB2MFVcex1S2gjKuCl,Arie Rain,2023-05-31T12:05:06.000Z,Ngakak,neutral
Y29tbWVudDoyNjczNDYzMjI1MzgwODJfMjI4MjA5MTU2NjE5OTM5,"Presiden Joko Widodo mengumumkan logo IKN Nusantara. Logo bertema pohon hayat tersebut didesain oleh Aulia Akbar.

Logo berbentuk pohon hayat tersebut terdiri dari lima akar yang mewakili pancasila, tujuh batang yang mewakili tujuh pulau besar, dan 17 kelopak di bagian atas yang mewakili tanggal kemerdekaan Indonesia. 

Sebelumnya, digelar sayembara logo IKN Nusantara. Terpilih 10 logo yang dari 500 desainer. Kemudian 10 logo tersebut dipilih secara terbuka oleh masyarakat melalui voting di webiste IKN. 

Voting dilakukan sejak 4 April lalu hingga 20 Mei dan terkumpul 500.260 suara. Voting terbanyak jatuh kepada logo milik Aulia, sebanyak 133.609 pemilih atau 26,6 persen dari total pemilih. 

Aulia Akbar memenangkan hadiah Rp185 juta atas kemenangan logo buatannya. 

#IKNNusantara #PresidenJokowi #LogoIKN #PohonHayat #Asumsico",https://m.facebook.com/story.php?story_fbid=pfbid0HfzpFgmw4mB8c62Rh5KvbRR2oqaAgCSx23F832zFeVuognT3BamU5Jgniu5P1ednl&id=100077881493086&sfnsn=wiwspwa&mibextid=6aamW6,pfbid08QaS5mZbbVHeMQ9jYq8d1EQEUPMsAF4NXreF87JSbNm6mjuCB2MFVcex1S2gjKuCl,Arie Rain,2023-05-31T12:05:06.000Z,Ngakak,neutral
